name,param: shape_in1,param: shape_in2,param: dtype_in1_in2_out,param: stride_input1,param: stride_input2,param: stride_output,GFLOPS_first,Data Moved (MB)_first,FLOPS/Byte_first,TB/s_mean,TB/s_median,TB/s_std,TB/s_min,TB/s_max,TFLOPS/s_mean,TFLOPS/s_median,TFLOPS/s_std,TFLOPS/s_min,TFLOPS/s_max,process_name_first,process_label_first,thread_name_first,Compute Spec,kernel_details__summarize_kernel_stats,trunc_kernel_details,Input Dims_first,Input type_first,Input Strides_first,Concrete Inputs_first,Kernel Time (µs)_mean,Kernel Time (µs)_median,Kernel Time (µs)_std,Kernel Time (µs)_min,Kernel Time (µs)_max,Kernel Time (µs)_sum,name_count,UID_first
aten::add_,"(1, 384, 1, 180, 320)","(1, 384, 1, 1, 1)","('float', 'float', None)","(22118400, 57600, 57600, 320, 1)","(384, 1, 1, 1, 1)",,0.0221184,168.75146484375,0.12499891493997448,1.6436424471153301,1.6321125722984353,0.03429885995534429,1.6234701699130902,1.7210001962672745,0.20545352243870066,0.20401230059719508,0.004287320278096168,0.20293200967655228,0.21512315714489244,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 7, 'total_duration_us': np.float64(753.866), 'mean_duration_us': np.float64(107.69514285714286), 'median_duration_us': np.float64(108.417), 'std_dev_duration_us': np.float64(2.0037089486800266), 'min_duration_us': np.float64(102.817), 'max_duration_us': np.float64(108.994)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(107.7)}]","[[1, 384, 1, 180, 320], [1, 384, 1, 1, 1], []]","['float', 'float', 'Scalar']","[[22118400, 57600, 57600, 320, 1], [384, 1, 1, 1, 1], []]","['', '', '1']",107.69517299107143,108.4169921875,2.164113503678577,102.8173828125,108.994140625,753.8662109375,7,549439
aten::add,"(1, 384, 1, 90, 160)","(1, 384, 1, 90, 160)","('float', 'float', None)","(5529600, 14400, 5529600, 160, 1)","(5529600, 14400, 14400, 160, 1)",,0.0055296,63.28125,0.08333333333333333,2.2613570660092632,2.258790587858364,0.038051897265427244,2.208245849853754,2.348369558305108,0.1884464221674386,0.18823254898819702,0.0031709914387856013,0.18402048748781283,0.19569746319209236,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(704.426), 'mean_duration_us': np.float64(29.351083333333335), 'median_duration_us': np.float64(29.3765), 'std_dev_duration_us': np.float64(0.4799259419141899), 'min_duration_us': np.float64(28.256), 'max_duration_us': np.float64(30.049)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(29.35)}]","[[1, 384, 1, 90, 160], [1, 384, 1, 90, 160], []]","['float', 'float', 'Scalar']","[[5529600, 14400, 5529600, 160, 1], [5529600, 14400, 14400, 160, 1], []]","['', '', '1']",29.350992838541668,29.37646484375,0.490260840826599,28.255859375,30.048828125,704.423828125,24,549064
aten::add,"(1, 512, 10240)",(),"('float', 'double', None)","(5242880, 10240, 1)",(),,0.00524288,40.00000762939453,0.12499997615814663,2.891981076800931,2.896626831051033,0.07470429583906654,2.6803345701447827,3.0695884185248716,0.3614975656499277,0.36207828482042703,0.009338035198794448,0.3350417573639541,0.383698479130932,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(696.6129999999999), 'mean_duration_us': np.float64(14.512770833333333), 'median_duration_us': np.float64(14.48), 'std_dev_duration_us': np.float64(0.3747233001153058), 'min_duration_us': np.float64(13.664), 'max_duration_us': np.float64(15.648)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(14.51)}]","[[1, 512, 10240], [], []]","['float', 'double', 'Scalar']","[[5242880, 10240, 1], [], []]","['', '', '1']",14.512797037760416,14.47998046875,0.37878307469375594,13.6640625,15.6484375,696.6142578125,48,7492
aten::mul,"(1, 384, 90, 160)","(384, 1, 1)","('float', 'float', None)","(5529600, 14400, 160, 1)","(1, 1, 1)",,0.0055296,42.18896484375,0.12499565987292108,1.7307347122824972,1.7323515187069538,0.03159781899948634,1.657521261031833,1.7883954229767074,0.21633432742672098,0.2165364212126327,0.003949590236385924,0.20718296377607026,0.22354166600868539,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(613.648), 'mean_duration_us': np.float64(25.56866666666667), 'median_duration_us': np.float64(25.5365), 'std_dev_duration_us': np.float64(0.4616754511799629), 'min_duration_us': np.float64(24.736), 'max_duration_us': np.float64(26.689)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(25.57)}]","[[1, 384, 90, 160], [384, 1, 1]]","['float', 'float']","[[5529600, 14400, 160, 1], [1, 1, 1]]","['', '']",25.568684895833332,25.53662109375,0.471539557055811,24.736328125,26.689453125,613.6484375,24,548999
aten::add,"(1, 192, 1, 360, 640)","(1, 192, 1, 360, 640)","('float', 'float', None)","(44236800, 230400, 230400, 640, 1)","(44236800, 230400, 230400, 640, 1)",,0.0442368,506.25,0.08333333333333333,1.8533620197145266,1.8533620197145266,0.0004378916637142756,1.853052383549689,1.853671655879364,0.15444683497621056,0.15444683497621056,3.649097197618309e-05,0.15442103196247411,0.154472637989947,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(572.842), 'mean_duration_us': np.float64(286.421), 'median_duration_us': np.float64(286.421), 'std_dev_duration_us': np.float64(0.04800000000000182), 'min_duration_us': np.float64(286.373), 'max_duration_us': np.float64(286.469)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(286.42)}]","[[1, 192, 1, 360, 640], [1, 192, 1, 360, 640], []]","['float', 'float', 'Scalar']","[[44236800, 230400, 230400, 640, 1], [44236800, 230400, 230400, 640, 1], []]","['', '', '1']",286.4208984375,286.4208984375,0.06767232866824381,286.373046875,286.46875,572.841796875,2,549888
aten::add,"(1, 96, 1, 720, 1280)","(1, 96, 1, 720, 1280)","('float', 'float', None)","(88473600, 921600, 921600, 1280, 1)","(88473600, 921600, 88473600, 1280, 1)",,0.0884736,1012.5,0.08333333333333333,1.8565808136645643,1.8565808136645643,,1.8565808136645643,1.8565808136645643,0.15471506780538039,0.15471506780538039,,0.15471506780538039,0.15471506780538039,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(571.849), 'mean_duration_us': np.float64(571.849), 'median_duration_us': np.float64(571.849), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(571.849), 'max_duration_us': np.float64(571.849)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(571.85)}]","[[1, 96, 1, 720, 1280], [1, 96, 1, 720, 1280], []]","['float', 'float', 'Scalar']","[[88473600, 921600, 921600, 1280, 1], [88473600, 921600, 88473600, 1280, 1], []]","['', '', '1']",571.8486328125,571.8486328125,,571.8486328125,571.8486328125,571.8486328125,1,550079
aten::mul,"(1, 384, 1, 180, 320)","(384, 1, 1, 1)","('float', 'float', None)","(22118400, 57600, 57600, 320, 1)","(1, 1, 1, 1)",,0.0221184,168.75146484375,0.12499891493997448,1.5513750053840003,1.5497789514270808,0.008638336921838161,1.542417583860396,1.5655662415455598,0.19392019233799712,0.19372068732519654,0.0010797827421156825,0.1928005243668866,0.19569408145984898,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(570.311), 'mean_duration_us': np.float64(114.0622), 'median_duration_us': np.float64(114.177), 'std_dev_duration_us': np.float64(0.5657806642153793), 'min_duration_us': np.float64(113.025), 'max_duration_us': np.float64(114.722)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(114.06)}]","[[1, 384, 1, 180, 320], [384, 1, 1, 1]]","['float', 'float']","[[22118400, 57600, 57600, 320, 1], [1, 1, 1, 1]]","['', '']",114.062109375,114.1767578125,0.6322963540554435,113.025390625,114.7216796875,570.310546875,5,549489
aten::div,"(1, 384, 90, 160)","(1, 384, 90, 160)","('float', 'float', None)","(5529600, 14400, 160, 1)","(14400, 0, 160, 1)",,0.0055296,63.28125,0.08333333333333333,2.835556100833191,2.819323321450037,0.0704550495804593,2.707080669322709,2.9707819517313747,0.23629634173609929,0.23494361012083648,0.005871254131704935,0.22559005577689245,0.24756516264428124,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(561.9570000000001), 'mean_duration_us': np.float64(23.414875000000006), 'median_duration_us': np.float64(23.536), 'std_dev_duration_us': np.float64(0.5656096498837933), 'min_duration_us': np.float64(22.336), 'max_duration_us': np.float64(24.512)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(23.41)}]","[[1, 384, 90, 160], [1, 384, 90, 160]]","['float', 'float']","[[5529600, 14400, 160, 1], [14400, 0, 160, 1]]","['', '']",23.414876302083332,23.5361328125,0.5777297979581879,22.3359375,24.51171875,561.95703125,24,548997
aten::add_,"(1, 384, 90, 160)","(1, 384, 1, 1)","('float', 'float', None)","(5529600, 14400, 160, 1)","(384, 1, 1, 1)",,0.0055296,42.18896484375,0.12499565987292108,2.027450137318029,2.021381005944424,0.09873051138451122,1.8432639999999998,2.215486675991588,0.2534224677735115,0.25266385269261227,0.012340885420097921,0.23040000000000002,0.27692621900523307,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(524.871), 'mean_duration_us': np.float64(21.869625), 'median_duration_us': np.float64(21.8885), 'std_dev_duration_us': np.float64(1.047967549294824), 'min_duration_us': np.float64(19.968), 'max_duration_us': np.float64(24.0)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(21.87)}]","[[1, 384, 90, 160], [1, 384, 1, 1], []]","['float', 'float', 'Scalar']","[[5529600, 14400, 160, 1], [384, 1, 1, 1], []]","['', '', '1']",21.869588216145832,21.88818359375,1.070427086516592,19.9677734375,24.0,524.8701171875,24,549060
aten::mul,(),"(1, 16, 6, 90, 160)","('float', 'c10::BFloat16', None)",(),"(1382400, 86400, 14400, 160, 1)",,0.0013824,7.910160064697266,0.16666658629119102,0.8351284654413385,0.8361360204764717,0.013103197261531314,0.8073640395437263,0.8668574909165137,0.13918801044970877,0.13935593620791495,0.002183865157079516,0.134560608365019,0.14447617881200248,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 52, 'total_duration_us': np.float64(516.582), 'mean_duration_us': np.float64(9.93426923076923), 'median_duration_us': np.float64(9.92), 'std_dev_duration_us': np.float64(0.15437705033015459), 'min_duration_us': np.float64(9.568), 'max_duration_us': np.float64(10.273)}]","[{'name': 'void at::native::elementwise_kernel<128, 4, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(9.93)}]","[[], [1, 16, 6, 90, 160]]","['float', 'c10::BFloat16']","[[], [1382400, 86400, 14400, 160, 1]]","['', '']",9.934288611778847,9.919921875,0.15591458529066113,9.568359375,10.2734375,516.5830078125,52,109106
aten::div,"(1, 384, 1, 180, 320)","(1, 384, 1, 180, 320)","('float', 'float', None)","(22118400, 57600, 57600, 320, 1)","(57600, 0, 57600, 320, 1)",,0.0221184,253.125,0.08333333333333333,2.576508253012023,2.5774630314180316,0.006412642588724921,2.566316666509296,2.5822627307535178,0.21470902108433526,0.21478858595150263,0.0005343868823937432,0.213859722209108,0.21518856089612648,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(515.081), 'mean_duration_us': np.float64(103.0162), 'median_duration_us': np.float64(102.978), 'std_dev_duration_us': np.float64(0.22986639597818473), 'min_duration_us': np.float64(102.786), 'max_duration_us': np.float64(103.425)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(103.02)}]","[[1, 384, 1, 180, 320], [1, 384, 1, 180, 320]]","['float', 'float']","[[22118400, 57600, 57600, 320, 1], [57600, 0, 57600, 320, 1]]","['', '']",103.0162109375,102.9775390625,0.2568513466741631,102.7861328125,103.4248046875,515.0810546875,5,549487
aten::add,"(1, 384, 1, 180, 320)",(),"('float', 'double', None)","(22118400, 57600, 57600, 320, 1)",(),,0.0221184,168.75000762939453,0.1249999943485969,1.7872388478773114,1.788315758746953,0.02044766304029609,1.76774576577561,1.8189058192075651,0.22340484588425674,0.2235394597368759,0.002555957764479033,0.22096821073170733,0.22736321712157564,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(495.08099999999996), 'mean_duration_us': np.float64(99.0162), 'median_duration_us': np.float64(98.946), 'std_dev_duration_us': np.float64(1.0069582712307403), 'min_duration_us': np.float64(97.282), 'max_duration_us': np.float64(100.098)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(99.02)}]","[[1, 384, 1, 180, 320], [], []]","['float', 'double', 'Scalar']","[[22118400, 57600, 57600, 320, 1], [], []]","['', '', '1']",99.0162109375,98.9462890625,1.12552600855287,97.2822265625,100.09765625,495.0810546875,5,549490
aten::mul,"(1, 384, 1, 180, 320)",(),"('float', 'double', None)","(22118400, 57600, 57600, 320, 1)",(),,0.0221184,168.75000762939453,0.1249999943485969,1.8394645637099134,1.864941034109389,0.03618726548988477,1.7924022256603027,1.8668240365959203,0.22993306006818343,0.23311761872414008,0.00452340798172675,0.22405026807795037,0.2333529940243149,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(481.125), 'mean_duration_us': np.float64(96.225), 'median_duration_us': np.float64(94.881), 'std_dev_duration_us': np.float64(1.707613070926785), 'min_duration_us': np.float64(94.785), 'max_duration_us': np.float64(98.721)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(96.22)}]","[[1, 384, 1, 180, 320], []]","['float', 'double']","[[22118400, 57600, 57600, 320, 1], []]","['', '']",96.225,94.880859375,1.9091826346684408,94.78515625,98.720703125,481.125,5,549488
aten::div,"(1, 96, 1, 720, 1280)","(1, 96, 1, 720, 1280)","('float', 'float', None)","(88473600, 921600, 88473600, 1280, 1)","(921600, 0, 921600, 1280, 1)",,0.0884736,1012.5,0.08333333333333333,2.4474091011008308,2.4474091011008308,,2.4474091011008308,2.4474091011008308,0.20395075842506924,0.20395075842506924,,0.20395075842506924,0.20395075842506924,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(433.799), 'mean_duration_us': np.float64(433.799), 'median_duration_us': np.float64(433.799), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(433.799), 'max_duration_us': np.float64(433.799)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(433.8)}]","[[1, 96, 1, 720, 1280], [1, 96, 1, 720, 1280]]","['float', 'float']","[[88473600, 921600, 88473600, 1280, 1], [921600, 0, 921600, 1280, 1]]","['', '']",433.798828125,433.798828125,,433.798828125,433.798828125,433.798828125,1,549999
aten::add,"(1, 384, 1, 180, 320)","(1, 384, 1, 180, 320)","('float', 'float', None)","(22118400, 57600, 57600, 320, 1)","(22118400, 57600, 57600, 320, 1)",,0.0221184,253.125,0.08333333333333333,1.8449683397904613,1.845640727687575,0.006791670992996663,1.8378654837575399,1.8513988079262687,0.1537473616492051,0.1538033939739646,0.0005659725827497252,0.153155456979795,0.15428323399385574,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)', 'stream': 7, 'count': 3, 'total_duration_us': np.float64(431.59000000000003), 'mean_duration_us': np.float64(143.86333333333334), 'median_duration_us': np.float64(143.81), 'std_dev_duration_us': np.float64(0.4327565392021549), 'min_duration_us': np.float64(143.362), 'max_duration_us': np.float64(144.418)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(143.86)}]","[[1, 384, 1, 180, 320], [1, 384, 1, 180, 320], []]","['float', 'float', 'Scalar']","[[22118400, 57600, 57600, 320, 1], [22118400, 57600, 57600, 320, 1], []]","['', '', '1']",143.86328125,143.8095703125,0.5298776290983114,143.3623046875,144.41796875,431.58984375,3,549525
aten::mul,"(1, 96, 1, 720, 1280)","(96, 1, 1, 1)","('float', 'float', None)","(88473600, 921600, 88473600, 1280, 1)","(1, 1, 1, 1)",,0.0884736,675.0003662109375,0.12499993218319652,1.643244799883917,1.643244799883917,,1.643244799883917,1.643244799883917,0.20540548854587998,0.20540548854587998,,0.20540548854587998,0.20540548854587998,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(430.727), 'mean_duration_us': np.float64(430.727), 'median_duration_us': np.float64(430.727), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(430.727), 'max_duration_us': np.float64(430.727)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(430.73)}]","[[1, 96, 1, 720, 1280], [96, 1, 1, 1]]","['float', 'float']","[[88473600, 921600, 88473600, 1280, 1], [1, 1, 1, 1]]","['', '']",430.7265625,430.7265625,,430.7265625,430.7265625,430.7265625,1,550001
aten::add_,"(1, 96, 720, 1280)","(1, 96, 1, 1)","('float', 'float', None)","(88473600, 921600, 1280, 1)","(96, 1, 1, 1)",,0.0884736,675.0003662109375,0.12499993218319652,1.6701719412378762,1.6701719412378762,,1.6701719412378762,1.6701719412378762,0.2087713793890122,0.2087713793890122,,0.2087713793890122,0.2087713793890122,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(423.782), 'mean_duration_us': np.float64(423.782), 'median_duration_us': np.float64(423.782), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(423.782), 'max_duration_us': np.float64(423.782)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(423.78)}]","[[1, 96, 720, 1280], [1, 96, 1, 1], []]","['float', 'float', 'Scalar']","[[88473600, 921600, 1280, 1], [96, 1, 1, 1], []]","['', '', '1']",423.7822265625,423.7822265625,,423.7822265625,423.7822265625,423.7822265625,1,549990
aten::mul,"(1, 384, 90, 160)",(),"('float', 'double', None)","(5529600, 14400, 160, 1)",(),,0.0055296,42.18750762939453,0.12499997739439066,2.725976230656405,2.718510384765224,0.07304698906087213,2.603211964369864,2.8559669246579658,0.3407469672096968,0.33981373664206926,0.009130871981337328,0.3254014366990403,0.3569958010213732,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(389.738), 'mean_duration_us': np.float64(16.239083333333333), 'median_duration_us': np.float64(16.2725), 'std_dev_duration_us': np.float64(0.42624825675759526), 'min_duration_us': np.float64(15.489), 'max_duration_us': np.float64(16.993)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(16.24)}]","[[1, 384, 90, 160], []]","['float', 'double']","[[5529600, 14400, 160, 1], []]","['', '']",16.239054361979168,16.2724609375,0.435378431489516,15.4892578125,16.9931640625,389.7373046875,24,548998
