name,op category,process_name,process_label,thread_name,Input Dims,Input type,Input Strides,Concrete Inputs,operation_count,total_direct_kernel_time_mean,total_direct_kernel_time_median,total_direct_kernel_time_std,total_direct_kernel_time_min,total_direct_kernel_time_max,total_direct_kernel_time_sum,ex_UID,kernel_details_summary,trunc_kernel_details,Percentage (%),Cumulative Percentage (%)
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((5120,), (5120,), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((1,), (1,), ())","('', '', 'False')",1815,1.7998046875,2.015625,0.37602673873900405,1.21484375,2.431640625,3266.6455078125,21815,"[{'name': 'Memcpy DtoH (Device -> Pageable)', 'stream': 7, 'count': 1815, 'total_duration_us': np.float64(3266.8190000000004), 'mean_duration_us': np.float64(1.7999002754820939), 'median_duration_us': np.float64(2.016), 'std_dev_duration_us': np.float64(0.37592468983051186), 'min_duration_us': np.float64(1.215), 'max_duration_us': np.float64(2.432)}]","[{'name': 'Memcpy DtoH (Device -> Pageable)', 'stream': 7, 'mean_duration_us': np.float64(1.8)}]",0.0007995457150956188,99.95780516997542
aten::cudnn_convolution,CONV_fwd,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 192, 720, 1280), (96, 192, 3, 3), (), (), (), (), (), (), ())","('float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((176947200, 921600, 1280, 1), (1728, 9, 3, 1), (), (), (), (), (), (), ())","('', '', '[1, 1]', '[1, 1]', '[1, 1]', '1', 'False', 'False', 'True')",1,3262.482421875,3262.482421875,,3262.482421875,3262.482421875,3262.482421875,549987,"[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(856.429), 'mean_duration_us': np.float64(856.429), 'median_duration_us': np.float64(856.429), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(856.429), 'max_duration_us': np.float64(856.429)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(4.257), 'mean_duration_us': np.float64(4.257), 'median_duration_us': np.float64(4.257), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(4.257), 'max_duration_us': np.float64(4.257)}, {'name': 'Memset (Device)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(1.696), 'mean_duration_us': np.float64(1.696), 'median_duration_us': np.float64(1.696), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(1.696), 'max_duration_us': np.float64(1.696)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize64x192x32_warpgroupsize1x1x1_g1_execute_segment_k_off_kernel__5x_cudnn', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(2002.431), 'mean_duration_us': np.float64(2002.431), 'median_duration_us': np.float64(2002.431), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(2002.431), 'max_duration_us': np.float64(2002.431)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(397.67), 'mean_duration_us': np.float64(397.67), 'median_duration_us': np.float64(397.67), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(397.67), 'max_duration_us': np.float64(397.67)}]","[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(856.43)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(4.26)}, {'name': 'Memset (Device)', 'stream': 7, 'mean_duration_us': np.float64(1.7)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_t...', 'stream': 7, 'mean_duration_us': np.float64(2002.43)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(397.67)}]",0.0007985267561926886,99.95860369673161
aten::copy_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 96, 1, 720, 1280), (1, 96, 1, 720, 1280), ())","('float', 'float', 'Scalar')","((266573952, 2776812, 925604, 1282, 1), (88473600, 921600, 921600, 1280, 1), ())","('', '', 'False')",7,446.47084263392856,446.0859375,1.0025645477639062,445.6708984375,448.455078125,3125.2958984375,550028,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 7, 'total_duration_us': np.float64(3125.2960000000003), 'mean_duration_us': np.float64(446.4708571428572), 'median_duration_us': np.float64(446.086), 'std_dev_duration_us': np.float64(0.9281379867503383), 'min_duration_us': np.float64(445.671), 'max_duration_us': np.float64(448.455)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(446.47)}]",0.0007649489171767957,99.9593686456488
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 96, 1, 720, 1280), (1, 96, 1, 720, 1280), ())","('float', 'float', 'Scalar')","((88473600, 921600, 921600, 1280, 1), (88473600, 921600, 921600, 1280, 1), ())","('', '', 'False')",7,423.26157924107144,423.271484375,1.0198243681490962,422.0224609375,424.4541015625,2962.8310546875,550008,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'count': 7, 'total_duration_us': np.float64(2962.83), 'mean_duration_us': np.float64(423.26142857142855), 'median_duration_us': np.float64(423.271), 'std_dev_duration_us': np.float64(0.9442470707459247), 'min_duration_us': np.float64(422.022), 'max_duration_us': np.float64(424.454)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'mean_duration_us': np.float64(423.26)}]",0.0007251839444047799,99.9600938295932
aten::cudnn_convolution,CONV_fwd,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 96, 3, 722, 1282), (3, 96, 3, 3, 3), (), (), (), (), (), (), ())","('float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((266573952, 2776812, 925604, 1282, 1), (2592, 27, 9, 3, 1), (), (), (), (), (), (), ())","('', '', '[0, 0, 0]', '[1, 1, 1]', '[1, 1, 1]', '1', 'False', 'False', 'True')",1,2913.2900390625,2913.2900390625,,2913.2900390625,2913.2900390625,2913.2900390625,550290,"[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(1311.636), 'mean_duration_us': np.float64(1311.636), 'median_duration_us': np.float64(1311.636), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(1311.636), 'max_duration_us': np.float64(1311.636)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(3.2), 'mean_duration_us': np.float64(3.2), 'median_duration_us': np.float64(3.2), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(3.2), 'max_duration_us': np.float64(3.2)}, {'name': 'sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x16x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(1544.727), 'mean_duration_us': np.float64(1544.727), 'median_duration_us': np.float64(1544.727), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(1544.727), 'max_duration_us': np.float64(1544.727)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(53.728), 'mean_duration_us': np.float64(53.728), 'median_duration_us': np.float64(53.728), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(53.728), 'max_duration_us': np.float64(53.728)}]","[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(1311.64)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(3.2)}, {'name': 'sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f3...', 'stream': 7, 'mean_duration_us': np.float64(1544.73)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(53.73)}]",0.0007130582617527376,99.96080688785496
aten::cudnn_convolution,CONV_fwd,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 16, 3, 92, 162), (384, 16, 3, 3, 3), (), (), (), (), (), (), ())","('float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((715392, 44712, 14904, 162, 1), (432, 27, 9, 3, 1), (), (), (), (), (), (), ())","('', '', '[0, 0, 0]', '[1, 1, 1]', '[1, 1, 1]', '1', 'False', 'False', 'True')",24,116.18990071614583,115.77880859375,4.815065988805254,105.4404296875,128.8974609375,2788.5576171875,548898,"[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(109.634), 'mean_duration_us': np.float64(4.568083333333333), 'median_duration_us': np.float64(4.56), 'std_dev_duration_us': np.float64(0.1504974852133932), 'min_duration_us': np.float64(4.32), 'max_duration_us': np.float64(4.96)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(81.668), 'mean_duration_us': np.float64(3.4028333333333336), 'median_duration_us': np.float64(3.393), 'std_dev_duration_us': np.float64(0.10997070316932399), 'min_duration_us': np.float64(3.136), 'max_duration_us': np.float64(3.712)}, {'name': 'sm80_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage5_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(2597.2560000000003), 'mean_duration_us': np.float64(108.21900000000001), 'median_duration_us': np.float64(107.826), 'std_dev_duration_us': np.float64(4.515906922571958), 'min_duration_us': np.float64(97.953), 'max_duration_us': np.float64(120.226)}]","[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(4.57)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(3.4)}, {'name': 'sm80_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_...', 'stream': 7, 'mean_duration_us': np.float64(108.22)}]",0.0006825286945850902,99.96148941654954
aten::mul,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 512, 10240), (1, 512, 10240))","('float', 'float')","((5242880, 10240, 1), (5242880, 10240, 1))","('', '')",96,28.060943603515625,28.09716796875,1.107345505760527,26.6240234375,30.2724609375,2693.8505859375,7493,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)', 'stream': 7, 'count': 96, 'total_duration_us': np.float64(2693.852), 'mean_duration_us': np.float64(28.060958333333332), 'median_duration_us': np.float64(28.097), 'std_dev_duration_us': np.float64(1.1015524075581802), 'min_duration_us': np.float64(26.624), 'max_duration_us': np.float64(30.272)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Bi...', 'stream': 7, 'mean_duration_us': np.float64(28.06)}]",0.000659348156371113,99.96214876470592
aten::mul,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 192, 2, 180, 320), (192, 1, 1, 1))","('float', 'float')","((22118400, 57600, 11059200, 320, 1), (1, 1, 1, 1))","('', '')",23,116.84060801630434,117.025390625,1.1278897156205692,114.849609375,118.818359375,2687.333984375,551154,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(2687.333), 'mean_duration_us': np.float64(116.8405652173913), 'median_duration_us': np.float64(117.025), 'std_dev_duration_us': np.float64(1.103096859087769), 'min_duration_us': np.float64(114.85), 'max_duration_us': np.float64(118.818)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(116.84)}]",0.000657753149859442,99.96280651785578
aten::cudnn_convolution,CONV_fwd,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 384, 90, 160), (1152, 384, 1, 1), (), (), (), (), (), (), ())","('float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((5529600, 14400, 160, 1), (384, 1, 1, 1), (), (), (), (), (), (), ())","('', '', '[0, 0]', '[1, 1]', '[1, 1]', '1', 'False', 'False', 'True')",24,111.45402018229167,112.3056640625,3.1063235173221426,105.0263671875,116.162109375,2674.896484375,549004,"[{'name': 'void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_32x3_nn_align4>(cutlass_80_tensorop_s1688gemm_128x128_32x3_nn_align4::Params)', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(2674.8959999999997), 'mean_duration_us': np.float64(111.454), 'median_duration_us': np.float64(112.306), 'std_dev_duration_us': np.float64(3.0409305593299347), 'min_duration_us': np.float64(105.026), 'max_duration_us': np.float64(116.162)}]","[{'name': 'void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_32x3...', 'stream': 7, 'mean_duration_us': np.float64(111.45)}]",0.0006547089414175652,99.9634612267972
aten::div,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 192, 2, 180, 320), (1, 192, 2, 180, 320))","('float', 'float')","((22118400, 57600, 11059200, 320, 1), (115200, 0, 57600, 320, 1))","('', '')",23,114.59646739130434,114.8818359375,2.6393199723648837,107.521484375,119.5224609375,2635.71875,551152,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(2635.7179999999994), 'mean_duration_us': np.float64(114.59643478260867), 'median_duration_us': np.float64(114.882), 'std_dev_duration_us': np.float64(2.5813802817078657), 'min_duration_us': np.float64(107.521), 'max_duration_us': np.float64(119.522)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(114.6)}]",0.0006451197804352148,99.96410634657762
aten::add_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((2, 192, 180, 320), (1, 192, 1, 1), ())","('float', 'float', 'Scalar')","((11059200, 57600, 320, 1), (192, 1, 1, 1), ())","('', '', '1')",23,113.49184782608695,113.5703125,1.2077709012260378,111.1689453125,115.9384765625,2610.3125,551126,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(2610.311), 'mean_duration_us': np.float64(113.49178260869566), 'median_duration_us': np.float64(113.57), 'std_dev_duration_us': np.float64(1.1811958552218147), 'min_duration_us': np.float64(111.169), 'max_duration_us': np.float64(115.938)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(113.49)}]",0.0006389013345476625,99.96474524791218
aten::div,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 96, 1, 720, 1280), (1, 96, 1, 720, 1280))","('float', 'float')","((88473600, 921600, 921600, 1280, 1), (921600, 0, 921600, 1280, 1))","('', '')",6,434.6676432291667,433.990234375,2.5532002481914566,431.5576171875,438.1826171875,2608.005859375,550041,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(2608.007), 'mean_duration_us': np.float64(434.66783333333336), 'median_duration_us': np.float64(433.9905), 'std_dev_duration_us': np.float64(2.330706002957518), 'min_duration_us': np.float64(431.558), 'max_duration_us': np.float64(438.183)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(434.67)}]",0.0006383367600863156,99.96538358467227
aten::mul,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 96, 1, 720, 1280), (96, 1, 1, 1))","('float', 'float')","((88473600, 921600, 921600, 1280, 1), (1, 1, 1, 1))","('', '')",6,430.1614583333333,429.958984375,1.4994759809913591,428.166015625,432.615234375,2580.96875,550043,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(2580.9689999999996), 'mean_duration_us': np.float64(430.16149999999993), 'median_duration_us': np.float64(429.959), 'std_dev_duration_us': np.float64(1.3687392921955648), 'min_duration_us': np.float64(428.166), 'max_duration_us': np.float64(432.615)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(430.16)}]",0.0006317191442790134,99.96601530381655
aten::add_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 96, 1, 720, 1280), (1, 96, 1, 1, 1), ())","('float', 'float', 'Scalar')","((88473600, 921600, 921600, 1280, 1), (96, 1, 1, 1, 1), ())","('', '', '1')",6,427.5851236979167,428.822265625,2.559499065790731,423.814453125,429.7978515625,2565.5107421875,550035,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(2565.51), 'mean_duration_us': np.float64(427.58500000000004), 'median_duration_us': np.float64(428.822), 'std_dev_duration_us': np.float64(2.3366955300166854), 'min_duration_us': np.float64(423.814), 'max_duration_us': np.float64(429.798)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(427.58)}]",0.0006279356349019352,99.96664323945144
aten::copy_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 192, 2, 180, 320), (1, 192, 2, 180, 320), ())","('float', 'float', 'Scalar')","((22118400, 115200, 57600, 320, 1), (22118400, 57600, 11059200, 320, 1), ())","('', '', 'False')",23,111.36039402173913,111.10546875,0.9393539813371784,109.5380859375,113.4736328125,2561.2890625,551142,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(2561.2889999999998), 'mean_duration_us': np.float64(111.36039130434781), 'median_duration_us': np.float64(111.105), 'std_dev_duration_us': np.float64(0.9188107975331576), 'min_duration_us': np.float64(109.538), 'max_duration_us': np.float64(113.474)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(111.36)}]",0.0006269023345647623,99.967270141786
triton_tem_fused_addmm_silu_t_2,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((5120,), (1, 5120), (5120, 5120), (1, 5120), (1, 5120), (), (), ())","('c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16', 'Scalar', 'Scalar', 'Scalar')","((1,), (5120, 1), (5120, 1), (5120, 1), (5120, 1), (), (), ())","('', '', '', '', '', '80', '1', '1')",54,43.55130570023148,43.48828125,0.4167226281962659,42.9443359375,45.056640625,2351.7705078125,33108,"[{'name': 'triton_tem_fused_addmm_silu_t_2', 'stream': 7, 'count': 54, 'total_duration_us': np.float64(2351.772), 'mean_duration_us': np.float64(43.55133333333333), 'median_duration_us': np.float64(43.488), 'std_dev_duration_us': np.float64(0.4128816528489238), 'min_duration_us': np.float64(42.944), 'max_duration_us': np.float64(45.057)}]","[{'name': 'triton_tem_fused_addmm_silu_t_2', 'stream': 7, 'mean_duration_us': np.float64(43.55)}]",0.0005756204730242989,99.96784576225903
aten::silu,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 192, 2, 180, 320),)","('float',)","((22118400, 57600, 11059200, 320, 1),)","('',)",23,101.85763417119566,102.017578125,0.9737820394629926,100.1611328125,103.712890625,2342.7255859375,551156,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(2342.7230000000004), 'mean_duration_us': np.float64(101.85752173913045), 'median_duration_us': np.float64(102.018), 'std_dev_duration_us': np.float64(0.9524092502502235), 'min_duration_us': np.float64(100.161), 'max_duration_us': np.float64(103.713)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(a...', 'stream': 7, 'mean_duration_us': np.float64(101.86)}]",0.0005734066336250634,99.96841916889265
