name,op category,process_name,process_label,thread_name,Input Dims,Input type,Input Strides,Concrete Inputs,operation_count,total_direct_kernel_time_mean,total_direct_kernel_time_median,total_direct_kernel_time_std,total_direct_kernel_time_min,total_direct_kernel_time_max,total_direct_kernel_time_sum,ex_UID,kernel_details_summary,trunc_kernel_details,Percentage (%),Cumulative Percentage (%)
aten::where,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((512, 512), (512, 512), (512, 512))","('bool', 'long int', 'long int')","((512, 1), (512, 1), (512, 1))","('', '', '')",48,2.8080647786458335,2.81591796875,0.08160442917011924,2.65625,2.9755859375,134.787109375,7347,"[{'name': 'void at::native::vectorized_elementwise_kernel<2, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(bool, long, long)#1}, std::array<char*, 4ul> >(int, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(bool, long, long)#1}, std::array<char*, 4ul>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(134.784), 'mean_duration_us': np.float64(2.808), 'median_duration_us': np.float64(2.8155), 'std_dev_duration_us': np.float64(0.08084656249134319), 'min_duration_us': np.float64(2.656), 'max_duration_us': np.float64(2.976)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<2, at::native::(a...', 'stream': 7, 'mean_duration_us': np.float64(2.81)}]",2.4082430633640974e-05,99.99895093378296
aten::add_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((512, 512), (512, 512), ())","('long int', 'long int', 'Scalar')","((512, 1), (512, 1), ())","('', '', '1')",48,2.7275797526041665,2.7197265625,0.04723375978129901,2.6552734375,2.81640625,130.923828125,7350,"[{'name': 'void at::native::vectorized_elementwise_kernel<2, at::native::CUDAFunctor_add<long>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<long>, std::array<char*, 3ul>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(130.916), 'mean_duration_us': np.float64(2.7274166666666666), 'median_duration_us': np.float64(2.72), 'std_dev_duration_us': np.float64(0.04680314863577249), 'min_duration_us': np.float64(2.655), 'max_duration_us': np.float64(2.816)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<2, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(2.73)}]",2.3392177662472003e-05,99.99897432596063
aten::cat,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"(((1, 3, 5, 720, 1280), (1, 3, 4, 720, 1280)), ())","('TensorList', 'Scalar')","(((13824000, 4608000, 921600, 1280, 1), (11059200, 3686400, 921600, 1280, 1)), ())","('', '2')",1,130.43359375,130.43359375,,130.43359375,130.43359375,130.43359375,884547,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(73.665), 'mean_duration_us': np.float64(73.665), 'median_duration_us': np.float64(73.665), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(73.665), 'max_duration_us': np.float64(73.665)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(56.769), 'mean_duration_us': np.float64(56.769), 'median_duration_us': np.float64(56.769), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(56.769), 'max_duration_us': np.float64(56.769)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(73.67)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(56.77)}]",2.3304587421944494e-05,99.99899763054805
aten::minimum,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((512, 512), (512, 512))","('long int', 'long int')","((512, 1), (512, 1))","('', '')",48,2.6982421875,2.6884765625,0.045694404542880596,2.6240234375,2.81640625,129.515625,7346,"[{'name': 'void at::native::vectorized_elementwise_kernel<2, at::native::BinaryFunctor<long, long, long, at::native::minimum_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<long, long, long, at::native::minimum_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 3ul>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(129.507), 'mean_duration_us': np.float64(2.6980625000000003), 'median_duration_us': np.float64(2.688), 'std_dev_duration_us': np.float64(0.0453014929159808), 'min_duration_us': np.float64(2.624), 'max_duration_us': np.float64(2.816)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<2, at::native::Bi...', 'stream': 7, 'mean_duration_us': np.float64(2.7)}]",2.3140573824143982e-05,99.99902077112188
aten::cat,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"(((2,), (2,)), ())","('TensorList', 'Scalar')","(((1,), (1,)), ())","('', '0')",50,2.4262890625,2.35205078125,0.2559184913546797,2.0478515625,2.9755859375,121.314453125,131063,"[{'name': 'void at::native::(anonymous namespace)::CatArrayBatchedCopy_alignedK_contig<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 1, 128, 1, 16>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)', 'stream': 7, 'count': 50, 'total_duration_us': np.float64(121.31400000000001), 'mean_duration_us': np.float64(2.42628), 'median_duration_us': np.float64(2.352), 'std_dev_duration_us': np.float64(0.25333748558000646), 'min_duration_us': np.float64(2.048), 'max_duration_us': np.float64(2.976)}]","[{'name': 'void at::native::(anonymous namespace)::CatArrayBatchedCopy_alig...', 'stream': 7, 'mean_duration_us': np.float64(2.43)}]",2.1675269362092156e-05,99.99904244639124
aten::eq,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 1, 1, 512), ())","('long int', 'Scalar')","((512, 512, 512, 1), ())","('', '0')",48,2.4754435221354165,2.49658203125,0.08687658168260476,2.3037109375,2.6240234375,118.8212890625,7387,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<long, long, bool, at::native::(anonymous namespace)::CompareEqFunctor<long> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<long, long, bool, at::native::(anonymous namespace)::CompareEqFunctor<long> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(118.81900000000002), 'mean_duration_us': np.float64(2.4753958333333337), 'median_duration_us': np.float64(2.4965), 'std_dev_duration_us': np.float64(0.0859669848409196), 'min_duration_us': np.float64(2.304), 'max_duration_us': np.float64(2.624)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(2.48)}]",2.1229815409767993e-05,99.99906367620666
aten::abs,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((512, 512), (0,))","('long int', 'long int')","((512, 1), (1,))","('', '')",48,2.42669677734375,2.4306640625,0.0630245214592387,2.3037109375,2.6240234375,116.4814453125,7325,"[{'name': 'void at::native::vectorized_elementwise_kernel<2, at::native::AbsFunctor<long>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<long>, std::array<char*, 2ul>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(116.482), 'mean_duration_us': np.float64(2.4267083333333335), 'median_duration_us': np.float64(2.431), 'std_dev_duration_us': np.float64(0.06240958738224622), 'min_duration_us': np.float64(2.304), 'max_duration_us': np.float64(2.624)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<2, at::native::Ab...', 'stream': 7, 'mean_duration_us': np.float64(2.43)}]",2.0811755217927533e-05,99.99908448796188
aten::cat,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"(((1, 16, 6, 90, 160),), ())","('TensorList', 'Scalar')","(((1382400, 86400, 14400, 160, 1),), ())","('', '1')",25,4.606796875,4.6083984375,0.08831318415552025,4.478515625,4.7998046875,115.169921875,131072,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'count': 25, 'total_duration_us': np.float64(115.169), 'mean_duration_us': np.float64(4.6067599999999995), 'median_duration_us': np.float64(4.608), 'std_dev_duration_us': np.float64(0.08652596373343664), 'min_duration_us': np.float64(4.479), 'max_duration_us': np.float64(4.8)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'mean_duration_us': np.float64(4.61)}]",2.057742515213382e-05,99.99910506538703
aten::mul,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((512, 512), ())","('long int', 'long int')","((512, 1), ())","('', '')",48,2.398681640625,2.400390625,0.04596028752035867,2.3037109375,2.49609375,115.13671875,7321,"[{'name': 'void at::native::vectorized_elementwise_kernel<2, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(115.135), 'mean_duration_us': np.float64(2.3986458333333336), 'median_duration_us': np.float64(2.4), 'std_dev_duration_us': np.float64(0.04554553105745456), 'min_duration_us': np.float64(2.304), 'max_duration_us': np.float64(2.496)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<2, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(2.4)}]",2.057149274540487e-05,99.99912563687977
aten::gt,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((512, 512), ())","('long int', 'Scalar')","((512, 1), ())","('', '0')",48,2.303955078125,2.3037109375,0.05308699794335592,2.240234375,2.5595703125,110.58984375,7316,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<long>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, long)::{lambda(long)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<long>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, long)::{lambda(long)#1}, std::array<char*, 2ul>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(110.59), 'mean_duration_us': np.float64(2.3039583333333336), 'median_duration_us': np.float64(2.304), 'std_dev_duration_us': np.float64(0.052689324635599145), 'min_duration_us': np.float64(2.24), 'max_duration_us': np.float64(2.56)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::co...', 'stream': 7, 'mean_duration_us': np.float64(2.3)}]",1.9759101988639768e-05,99.99914539598176
aten::linalg_vector_norm,reduce,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 192, 1, 360, 640), (), (), (), ())","('float', 'Scalar', 'ScalarList', 'Scalar', '')","((44236800, 230400, 44236800, 640, 1), (), (), (), ())","('', '2.', '[1]', 'True', '')",1,109.6337890625,109.6337890625,,109.6337890625,109.6337890625,109.6337890625,880210,"[{'name': 'void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::NormTwoOps<float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::NormTwoOps<float, float, float>, unsigned int, float, 4, 4>)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(109.634), 'mean_duration_us': np.float64(109.634), 'median_duration_us': np.float64(109.634), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(109.634), 'max_duration_us': np.float64(109.634)}]","[{'name': 'void at::native::reduce_kernel<128, 4, at::native::ReduceOp<floa...', 'stream': 7, 'mean_duration_us': np.float64(109.63)}]",1.9588283571356043e-05,99.99916498426533
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((384, 384, 3, 3), (384, 384, 3, 3), ())","('float', 'float', 'Scalar')","((3456, 9, 3, 1), (3456, 9, 3, 1), ())","('', '', 'True')",1,109.6328125,109.6328125,,109.6328125,109.6328125,109.6328125,923555,"[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(109.633), 'mean_duration_us': np.float64(109.633), 'median_duration_us': np.float64(109.633), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(109.633), 'max_duration_us': np.float64(109.633)}]","[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'mean_duration_us': np.float64(109.63)}]",1.9588109088805192e-05,99.99918457237442
aten::copy_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 16, 1, 90, 160), (1, 16, 1, 90, 160), ())","('float', 'float', 'Scalar')","((230400, 14400, 14400, 160, 1), (5529600, 345600, 14400, 160, 1), ())","('', '', 'False')",24,4.563883463541667,4.65625,0.42539815732190184,3.0078125,5.18359375,109.533203125,879367,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(109.535), 'mean_duration_us': np.float64(4.563958333333333), 'median_duration_us': np.float64(4.656499999999999), 'std_dev_duration_us': np.float64(0.41647303625871807), 'min_duration_us': np.float64(3.008), 'max_duration_us': np.float64(5.184)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(4.56)}]",1.9570311868618326e-05,99.99920414268628
aten::log,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((512, 512),)","('float',)","((512, 1),)","('',)",48,2.2651163736979165,2.2724609375,0.018961937809730323,2.240234375,2.3046875,108.7255859375,7333,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::log_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::log_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(108.71000000000001), 'mean_duration_us': np.float64(2.264791666666667), 'median_duration_us': np.float64(2.272), 'std_dev_duration_us': np.float64(0.018802657539708344), 'min_duration_us': np.float64(2.24), 'max_duration_us': np.float64(2.305)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::lo...', 'stream': 7, 'mean_duration_us': np.float64(2.26)}]",1.9426014799064043e-05,99.99922356870108
aten::lt,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((512, 512), ())","('long int', 'Scalar')","((512, 1), ())","('', '8')",48,2.20928955078125,2.2080078125,0.03870931813504338,2.142578125,2.2724609375,106.0458984375,7327,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<long>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, long)::{lambda(long)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<long>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, long)::{lambda(long)#1}, std::array<char*, 2ul>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(106.045), 'mean_duration_us': np.float64(2.2092708333333335), 'median_duration_us': np.float64(2.208), 'std_dev_duration_us': np.float64(0.03803383339395185), 'min_duration_us': np.float64(2.143), 'max_duration_us': np.float64(2.272)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::co...', 'stream': 7, 'mean_duration_us': np.float64(2.21)}]",1.894723467952723e-05,99.99924251593576
aten::sub,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 16, 6, 90, 160), (1, 16, 6, 90, 160), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((1382400, 86400, 14400, 160, 1), (1382400, 86400, 14400, 160, 1), ())","('', '', '1')",27,3.843532986111111,3.8720703125,0.11307977894693728,3.6796875,4.1279296875,103.775390625,101244,"[{'name': 'void at::native::vectorized_elementwise_kernel<8, at::native::CUDAFunctor_add<c10::BFloat16>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<c10::BFloat16>, std::array<char*, 3ul>)', 'stream': 7, 'count': 27, 'total_duration_us': np.float64(103.775), 'mean_duration_us': np.float64(3.843518518518519), 'median_duration_us': np.float64(3.872), 'std_dev_duration_us': np.float64(0.11101029994600274), 'min_duration_us': np.float64(3.68), 'max_duration_us': np.float64(4.128)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<8, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(3.84)}]",1.8541562748797232e-05,99.99926105749852
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((192, 384, 3, 3), (192, 384, 3, 3), ())","('float', 'float', 'Scalar')","((3456, 9, 3, 1), (3456, 9, 3, 1), ())","('', '', 'True')",2,51.56884765625,51.56884765625,0.47439683464370913,51.2333984375,51.904296875,103.1376953125,924017,"[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(103.137), 'mean_duration_us': np.float64(51.5685), 'median_duration_us': np.float64(51.5685), 'std_dev_duration_us': np.float64(0.33550000000000324), 'min_duration_us': np.float64(51.233), 'max_duration_us': np.float64(51.904)}]","[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'mean_duration_us': np.float64(51.57)}]",1.8427625643091132e-05,99.99927948512416
aten::copy_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 16, 3, 90, 160), (1, 16, 3, 90, 160), ())","('float', 'float', 'Scalar')","((715392, 44712, 14904, 162, 1), (691200, 43200, 14400, 160, 1), ())","('', '', 'False')",22,4.673384232954546,4.6396484375,0.11909362762636959,4.51171875,4.927734375,102.814453125,882755,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 22, 'total_duration_us': np.float64(102.815), 'mean_duration_us': np.float64(4.67340909090909), 'median_duration_us': np.float64(4.64), 'std_dev_duration_us': np.float64(0.1164117531909547), 'min_duration_us': np.float64(4.512), 'max_duration_us': np.float64(4.928)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(4.67)}]",1.836987191875925e-05,99.99929785499609
aten::div,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((512, 512), ())","('float', 'long int')","((512, 1), ())","('', '')",48,2.1014200846354165,2.1123046875,0.08867918577861406,1.984375,2.6240234375,100.8681640625,7332,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(100.87), 'mean_duration_us': np.float64(2.1014583333333334), 'median_duration_us': np.float64(2.112), 'std_dev_duration_us': np.float64(0.08774061163768783), 'min_duration_us': np.float64(1.984), 'max_duration_us': np.float64(2.624)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BU...', 'stream': 7, 'mean_duration_us': np.float64(2.1)}]",1.802212819491199e-05,99.99931587712427
aten::sub,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((), (), ())","('float', 'long int', 'Scalar')","((), (), ())","('', '', '1')",53,1.8777085790094339,1.8251953125,0.1603949041856,1.599609375,2.17578125,99.5185546875,101279,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)', 'stream': 7, 'count': 53, 'total_duration_us': np.float64(99.52200000000002), 'mean_duration_us': np.float64(1.8777735849056607), 'median_duration_us': np.float64(1.825), 'std_dev_duration_us': np.float64(0.15889614995982163), 'min_duration_us': np.float64(1.6), 'max_duration_us': np.float64(2.176)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(1.88)}]",1.7780993309635065e-05,99.99933365811758
aten::cudnn_convolution,CONV_fwd,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 192, 1, 180, 320), (384, 192, 1, 1, 1), (), (), (), (), (), (), ())","('float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((11059200, 57600, 11059200, 320, 1), (192, 1, 1, 1, 1), (), (), (), (), (), (), ())","('', '', '[0, 0, 0]', '[1, 1, 1]', '[1, 1, 1]', '1', 'False', 'False', 'True')",1,98.3046875,98.3046875,,98.3046875,98.3046875,98.3046875,879929,"[{'name': 'void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_32x3_nn_align4>(cutlass_80_tensorop_s1688gemm_128x128_32x3_nn_align4::Params)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(98.305), 'mean_duration_us': np.float64(98.305), 'median_duration_us': np.float64(98.305), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(98.305), 'max_duration_us': np.float64(98.305)}]","[{'name': 'void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_32x3...', 'stream': 7, 'mean_duration_us': np.float64(98.3)}]",1.756411149892651e-05,99.99935122222908
aten::_upsample_nearest_exact2d,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 384, 90, 160), (), (), ())","('float', 'ScalarList', 'Scalar', 'Scalar')","((5529600, 14400, 160, 1), (), (), ())","('', '[180, 320]', '2.', '2.')",1,97.28125,97.28125,,97.28125,97.28125,97.28125,879908,"[{'name': 'void at::native::(anonymous namespace)::upsample_nearest2d_out_frame<float, &at::native::nearest_neighbor_exact_compute_source_index>(float const*, float*, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, float, float)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(97.281), 'mean_duration_us': np.float64(97.281), 'median_duration_us': np.float64(97.281), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(97.281), 'max_duration_us': np.float64(97.281)}]","[{'name': 'void at::native::(anonymous namespace)::upsample_nearest2d_out_f...', 'stream': 7, 'mean_duration_us': np.float64(97.28)}]",1.7381253785634023e-05,99.99936860348286
aten::fill_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((512, 512), ())","('long int', 'Scalar')","((512, 1), ())","('', '15')",48,1.9847005208333333,1.984375,0.04030113845741604,1.919921875,2.080078125,95.265625,7344,"[{'name': 'void at::native::vectorized_elementwise_kernel<2, at::native::FillFunctor<long>, std::array<char*, 1ul> >(int, at::native::FillFunctor<long>, std::array<char*, 1ul>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(95.267), 'mean_duration_us': np.float64(1.9847291666666667), 'median_duration_us': np.float64(1.984), 'std_dev_duration_us': np.float64(0.04001132109756218), 'min_duration_us': np.float64(1.92), 'max_duration_us': np.float64(2.08)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<2, at::native::Fi...', 'stream': 7, 'mean_duration_us': np.float64(1.98)}]",1.7021121800676297e-05,99.99938562460467
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((32, 384, 3, 3, 3), (32, 384, 3, 3, 3), ())","('float', 'float', 'Scalar')","((10368, 27, 9, 3, 1), (10368, 27, 9, 3, 1), ())","('', '', 'False')",1,94.6572265625,94.6572265625,,94.6572265625,94.6572265625,94.6572265625,878667,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(94.657), 'mean_duration_us': np.float64(94.657), 'median_duration_us': np.float64(94.657), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(94.657), 'max_duration_us': np.float64(94.657)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(94.66)}]",1.6912419171495745e-05,99.99940253702384
