name,param: shape_in1,param: shape_in2,param: dtype_in1_in2_out,param: stride_input1,param: stride_input2,param: stride_output,GFLOPS_first,Data Moved (MB)_first,FLOPS/Byte_first,TB/s_mean,TB/s_median,TB/s_std,TB/s_min,TB/s_max,TFLOPS/s_mean,TFLOPS/s_median,TFLOPS/s_std,TFLOPS/s_min,TFLOPS/s_max,process_name_first,process_label_first,thread_name_first,Compute Spec,kernel_details__summarize_kernel_stats,trunc_kernel_details,Input Dims_first,Input type_first,Input Strides_first,Concrete Inputs_first,Kernel Time (µs)_mean,Kernel Time (µs)_median,Kernel Time (µs)_std,Kernel Time (µs)_min,Kernel Time (µs)_max,Kernel Time (µs)_sum,name_count,UID_first
aten::add,"(1, 512, 4096)","(1, 512, 4096)","('float', 'float', None)","(2097152, 4096, 1)","(2097152, 4096, 1)",,0.002097152,24.0,0.08333333333333333,2.66347271360634,2.6420849695106114,0.3136828797306883,2.259914388845041,3.1331068420668697,0.22195605946719496,0.22017374745921758,0.026140239977557357,0.18832619907042006,0.26109223683890576,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)', 'stream': 7, 'count': 96, 'total_duration_us': np.float64(919.62), 'mean_duration_us': np.float64(9.579375), 'median_duration_us': np.float64(9.584), 'std_dev_duration_us': np.float64(1.1182641519523315), 'min_duration_us': np.float64(8.032), 'max_duration_us': np.float64(11.136)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(9.58)}]","[[1, 512, 4096], [1, 512, 4096], []]","['float', 'float', 'Scalar']","[[2097152, 4096, 1], [2097152, 4096, 1], []]","['', '', '1']",9.57940673828125,9.583984375,1.1241310048273283,8.0322265625,11.1357421875,919.623046875,96,7456
aten::div,(),(),"('float', 'float', None)",(),(),,1e-09,1.1444091796875e-05,0.08333333333333333,6.432842881417664e-06,6.356958096223487e-06,5.968147795450299e-07,4.744401544401545e-06,8.153948241539483e-06,5.360702401181385e-07,5.297465080186238e-07,4.973456496208584e-08,3.953667953667954e-07,6.794956867949568e-07,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul>)', 'stream': 7, 'count': 412, 'total_duration_us': np.float64(775.337), 'mean_duration_us': np.float64(1.881885922330097), 'median_duration_us': np.float64(1.888), 'std_dev_duration_us': np.float64(0.1791610955295088), 'min_duration_us': np.float64(1.472), 'max_duration_us': np.float64(2.529)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Bi...', 'stream': 7, 'mean_duration_us': np.float64(1.88)}]","[[], []]","['float', 'float']","[[], []]","['', '']",1.8818738622572815,1.8876953125,0.17939139324358244,1.4716796875,2.529296875,775.33203125,412,101278
aten::add_,"(1, 384, 1, 180, 320)","(1, 384, 1, 1, 1)","('float', 'float', None)","(22118400, 57600, 57600, 320, 1)","(384, 1, 1, 1, 1)",,0.0221184,168.75146484375,0.12499891493997448,1.6442854944966776,1.6311281859460238,0.03881406824289615,1.6239648819100883,1.7317739239606231,0.20553390266362406,0.2038892533712619,0.004851716414768131,0.20299384813938484,0.21646986141641977,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 7, 'total_duration_us': np.float64(753.645), 'mean_duration_us': np.float64(107.66357142857143), 'median_duration_us': np.float64(108.482), 'std_dev_duration_us': np.float64(2.25487889172047), 'min_duration_us': np.float64(102.178), 'max_duration_us': np.float64(108.961)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(107.66)}]","[[1, 384, 1, 180, 320], [1, 384, 1, 1, 1], []]","['float', 'float', 'Scalar']","[[22118400, 57600, 57600, 320, 1], [384, 1, 1, 1, 1], []]","['', '', '1']",107.66364397321429,108.482421875,2.435704791675521,102.177734375,108.9609375,753.6455078125,7,879932
aten::add,"(1, 384, 1, 90, 160)","(1, 384, 1, 90, 160)","('float', 'float', None)","(5529600, 14400, 5529600, 160, 1)","(5529600, 14400, 14400, 160, 1)",,0.0055296,63.28125,0.08333333333333333,2.255269240763394,2.2563500298864314,0.03356804097704603,2.1988843338403288,2.345613256006628,0.1879391033969495,0.18802916915720266,0.0027973367480871626,0.18324036115336073,0.19546777133388568,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(706.2829999999999), 'mean_duration_us': np.float64(29.428458333333328), 'median_duration_us': np.float64(29.408), 'std_dev_duration_us': np.float64(0.42649022841157264), 'min_duration_us': np.float64(28.289), 'max_duration_us': np.float64(30.177)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(29.43)}]","[[1, 384, 1, 90, 160], [1, 384, 1, 90, 160], []]","['float', 'float', 'Scalar']","[[5529600, 14400, 5529600, 160, 1], [5529600, 14400, 14400, 160, 1], []]","['', '', '1']",29.428507486979168,29.408203125,0.4355430649964918,28.2890625,30.1767578125,706.2841796875,24,879557
aten::add,"(1, 512, 10240)",(),"('float', 'double', None)","(5242880, 10240, 1)",(),,0.00524288,40.00000762939453,0.12499997615814663,2.9606577794236046,2.9754918613693992,0.10025902597675056,2.747900265642994,3.181457863111111,0.370082151840382,0.3719364117299343,0.012532375856732822,0.3434874676903391,0.3976821570370371,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(680.773), 'mean_duration_us': np.float64(14.182770833333334), 'median_duration_us': np.float64(14.096), 'std_dev_duration_us': np.float64(0.4772640009987196), 'min_duration_us': np.float64(13.184), 'max_duration_us': np.float64(15.264)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(14.18)}]","[[1, 512, 10240], [], []]","['float', 'double', 'Scalar']","[[5242880, 10240, 1], [], []]","['', '', '1']",14.182779947916666,14.09619140625,0.48230591406974055,13.18359375,15.263671875,680.7734375,48,7522
aten::mul,"(1, 384, 90, 160)","(384, 1, 1)","('float', 'float', None)","(5529600, 14400, 160, 1)","(1, 1, 1)",,0.0055296,42.18896484375,0.12499565987292108,1.7325563072895307,1.7421764947472647,0.0399708127516167,1.6111842390098166,1.7953414736842104,0.2165620188966463,0.217764500576027,0.004996178115545309,0.20139103713188222,0.2244098922003805,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(613.127), 'mean_duration_us': np.float64(25.546958333333333), 'median_duration_us': np.float64(25.3925), 'std_dev_duration_us': np.float64(0.5933859395569537), 'min_duration_us': np.float64(24.641), 'max_duration_us': np.float64(27.457)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(25.55)}]","[[1, 384, 90, 160], [384, 1, 1]]","['float', 'float']","[[5529600, 14400, 160, 1], [1, 1, 1]]","['', '']",25.546956380208332,25.392578125,0.6061652915020768,24.640625,27.45703125,613.126953125,24,879492
aten::add,"(1, 192, 1, 360, 640)","(1, 192, 1, 360, 640)","('float', 'float', None)","(44236800, 230400, 230400, 640, 1)","(44236800, 230400, 230400, 640, 1)",,0.0442368,506.25,0.08333333333333333,1.8527492021043073,1.8527492021043073,0.004831468472890927,1.8493328379840372,1.8561655662245775,0.15439576684202563,0.15439576684202563,0.00040262237274090406,0.15411106983200312,0.15468046385204814,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(573.033), 'mean_duration_us': np.float64(286.5165), 'median_duration_us': np.float64(286.5165), 'std_dev_duration_us': np.float64(0.5285000000000082), 'min_duration_us': np.float64(285.988), 'max_duration_us': np.float64(287.045)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(286.52)}]","[[1, 192, 1, 360, 640], [1, 192, 1, 360, 640], []]","['float', 'float', 'Scalar']","[[44236800, 230400, 230400, 640, 1], [44236800, 230400, 230400, 640, 1], []]","['', '', '1']",286.5166015625,286.5166015625,0.7471577512146919,285.98828125,287.044921875,573.033203125,2,880381
aten::add,"(1, 96, 1, 720, 1280)","(1, 96, 1, 720, 1280)","('float', 'float', None)","(88473600, 921600, 921600, 1280, 1)","(88473600, 921600, 88473600, 1280, 1)",,0.0884736,1012.5,0.08333333333333333,1.8669265376214093,1.8669265376214093,,1.8669265376214093,1.8669265376214093,0.1555772114684508,0.1555772114684508,,0.1555772114684508,0.1555772114684508,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(568.68), 'mean_duration_us': np.float64(568.68), 'median_duration_us': np.float64(568.68), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(568.68), 'max_duration_us': np.float64(568.68)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(568.68)}]","[[1, 96, 1, 720, 1280], [1, 96, 1, 720, 1280], []]","['float', 'float', 'Scalar']","[[88473600, 921600, 921600, 1280, 1], [88473600, 921600, 88473600, 1280, 1], []]","['', '', '1']",568.6796875,568.6796875,,568.6796875,568.6796875,568.6796875,1,880572
aten::mul,"(1, 384, 1, 180, 320)","(384, 1, 1, 1)","('float', 'float', None)","(22118400, 57600, 57600, 320, 1)","(1, 1, 1, 1)",,0.0221184,168.75146484375,0.12499891493997448,1.5585656967253487,1.5463006115719404,0.021346272038544632,1.5394167204513016,1.5875820811158912,0.19481902095333395,0.19328589861751153,0.002668260842831589,0.19242541969686672,0.19844603751763296,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(567.751), 'mean_duration_us': np.float64(113.55019999999999), 'median_duration_us': np.float64(114.434), 'std_dev_duration_us': np.float64(1.3826695049794082), 'min_duration_us': np.float64(111.458), 'max_duration_us': np.float64(114.945)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(113.55)}]","[[1, 384, 1, 180, 320], [384, 1, 1, 1]]","['float', 'float']","[[22118400, 57600, 57600, 320, 1], [1, 1, 1, 1]]","['', '']",113.55,114.43359375,1.545896494244278,111.4580078125,114.9453125,567.75,5,879982
aten::div,"(1, 384, 90, 160)","(1, 384, 90, 160)","('float', 'float', None)","(5529600, 14400, 160, 1)","(14400, 0, 160, 1)",,0.0055296,63.28125,0.08333333333333333,2.8293442083632327,2.8425587511949626,0.08920882463851831,2.6720565024184983,2.983565680161588,0.2357786840302694,0.23687989593291356,0.007434068719876512,0.22267137520154157,0.248630473346799,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(563.399), 'mean_duration_us': np.float64(23.474958333333333), 'median_duration_us': np.float64(23.344), 'std_dev_duration_us': np.float64(0.7272035180038822), 'min_duration_us': np.float64(22.24), 'max_duration_us': np.float64(24.833)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(23.47)}]","[[1, 384, 90, 160], [1, 384, 90, 160]]","['float', 'float']","[[5529600, 14400, 160, 1], [14400, 0, 160, 1]]","['', '']",23.474934895833332,23.34375,0.7428311301791003,22.240234375,24.8330078125,563.3984375,24,879490
aten::div,"(1, 384, 1, 180, 320)","(1, 384, 1, 180, 320)","('float', 'float', None)","(22118400, 57600, 57600, 320, 1)","(57600, 0, 57600, 320, 1)",,0.0221184,253.125,0.08333333333333333,2.5758730880293745,2.5790527897973123,0.004951044748932396,2.568693581831413,2.5798851371618414,0.21465609066911462,0.21492106581644274,0.0004125870624110325,0.2140577984859511,0.21499042809682015,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(515.207), 'mean_duration_us': np.float64(103.0414), 'median_duration_us': np.float64(102.914), 'std_dev_duration_us': np.float64(0.17730493506949807), 'min_duration_us': np.float64(102.881), 'max_duration_us': np.float64(103.329)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(103.04)}]","[[1, 384, 1, 180, 320], [1, 384, 1, 180, 320]]","['float', 'float']","[[22118400, 57600, 57600, 320, 1], [57600, 0, 57600, 320, 1]]","['', '']",103.04140625,102.9140625,0.1982693658247792,102.880859375,103.3291015625,515.20703125,5,879980
aten::mul,(),"(1, 16, 6, 90, 160)","('float', 'c10::BFloat16', None)",(),"(1382400, 86400, 14400, 160, 1)",,0.0013824,7.910160064697266,0.16666658629119102,0.839879754984864,0.8388612045432099,0.017713959922295647,0.7714323066303361,0.8726466347477654,0.13997989165840924,0.13981013333333334,0.002952325229947989,0.12857198910081744,0.1454410356519059,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 52, 'total_duration_us': np.float64(513.769), 'mean_duration_us': np.float64(9.880173076923077), 'median_duration_us': np.float64(9.888), 'std_dev_duration_us': np.float64(0.2109943237619519), 'min_duration_us': np.float64(9.505), 'max_duration_us': np.float64(10.752)}]","[{'name': 'void at::native::elementwise_kernel<128, 4, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(9.88)}]","[[], [1, 16, 6, 90, 160]]","['float', 'c10::BFloat16']","[[], [1382400, 86400, 14400, 160, 1]]","['', '']",9.880108173076923,9.8876953125,0.21308505953659734,9.5048828125,10.751953125,513.765625,52,101250
aten::add_,"(1, 384, 90, 160)","(1, 384, 1, 1)","('float', 'float', None)","(5529600, 14400, 160, 1)","(384, 1, 1, 1)",,0.0055296,42.18896484375,0.12499565987292108,2.07473036406547,2.0741796479299968,0.10262493994413419,1.8655817504324188,2.343025554153305,0.25933229091474924,0.2592634537879931,0.012827672087735957,0.2331896219421794,0.292868025240509,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(512.938), 'mean_duration_us': np.float64(21.372416666666666), 'median_duration_us': np.float64(21.3285), 'std_dev_duration_us': np.float64(1.035490661339938), 'min_duration_us': np.float64(18.881), 'max_duration_us': np.float64(23.713)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(21.37)}]","[[1, 384, 90, 160], [1, 384, 1, 1], []]","['float', 'float', 'Scalar']","[[5529600, 14400, 160, 1], [384, 1, 1, 1], []]","['', '', '1']",21.3724365234375,21.328125,1.0576764763627062,18.880859375,23.712890625,512.9384765625,24,879553
aten::add,"(1, 384, 1, 180, 320)",(),"('float', 'double', None)","(22118400, 57600, 57600, 320, 1)",(),,0.0221184,168.75000762939453,0.1249999943485969,1.791609753991476,1.7860241987954777,0.018331234480613575,1.7666082424195153,1.8105995662409817,0.22395120912382555,0.22325301475589202,0.002291404206479503,0.2208260203186241,0.22632493554769473,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(493.863), 'mean_duration_us': np.float64(98.7726), 'median_duration_us': np.float64(99.073), 'std_dev_duration_us': np.float64(0.9053796109919869), 'min_duration_us': np.float64(97.729), 'max_duration_us': np.float64(100.162)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(98.77)}]","[[1, 384, 1, 180, 320], [], []]","['float', 'double', 'Scalar']","[[22118400, 57600, 57600, 320, 1], [], []]","['', '', '1']",98.77265625,99.0732421875,1.0123961312975562,97.728515625,100.162109375,493.86328125,5,879983
aten::mul,"(1, 384, 1, 180, 320)",(),"('float', 'double', None)","(22118400, 57600, 57600, 320, 1)",(),,0.0221184,168.75000762939453,0.1249999943485969,1.8440968280853878,1.8592956706514936,0.04256166787744033,1.7820017800157355,1.8807758043595602,0.2305120930889389,0.2324119483238074,0.005320208244146901,0.22275021243115656,0.2350969649159228,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(479.97400000000005), 'mean_duration_us': np.float64(95.99480000000001), 'median_duration_us': np.float64(95.169), 'std_dev_duration_us': np.float64(2.0061250609072196), 'min_duration_us': np.float64(94.082), 'max_duration_us': np.float64(99.297)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(95.99)}]","[[1, 384, 1, 180, 320], []]","['float', 'double']","[[22118400, 57600, 57600, 320, 1], []]","['', '']",95.9947265625,95.1689453125,2.2429207164546674,94.08203125,99.296875,479.9736328125,5,879981
aten::div,"(1, 96, 1, 720, 1280)","(1, 96, 1, 720, 1280)","('float', 'float', None)","(88473600, 921600, 88473600, 1280, 1)","(921600, 0, 921600, 1280, 1)",,0.0884736,1012.5,0.08333333333333333,2.446874788828445,2.446874788828445,,2.446874788828445,2.446874788828445,0.20390623240237044,0.20390623240237044,,0.20390623240237044,0.20390623240237044,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(433.894), 'mean_duration_us': np.float64(433.894), 'median_duration_us': np.float64(433.894), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(433.894), 'max_duration_us': np.float64(433.894)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(433.89)}]","[[1, 96, 1, 720, 1280], [1, 96, 1, 720, 1280]]","['float', 'float']","[[88473600, 921600, 88473600, 1280, 1], [921600, 0, 921600, 1280, 1]]","['', '']",433.8935546875,433.8935546875,,433.8935546875,433.8935546875,433.8935546875,1,880492
aten::add,"(1, 384, 1, 180, 320)","(1, 384, 1, 180, 320)","('float', 'float', None)","(22118400, 57600, 57600, 320, 1)","(22118400, 57600, 57600, 320, 1)",,0.0221184,253.125,0.08333333333333333,1.8419479503855687,1.8415389981638197,0.0018692676877315186,1.8403170163927765,1.84398783660011,0.15349566253213073,0.15346158318031833,0.0001557723073109551,0.15335975136606472,0.15366565305000918,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)', 'stream': 7, 'count': 3, 'total_duration_us': np.float64(432.294), 'mean_duration_us': np.float64(144.09799999999998), 'median_duration_us': np.float64(144.13), 'std_dev_duration_us': np.float64(0.11973303637677066), 'min_duration_us': np.float64(143.938), 'max_duration_us': np.float64(144.226)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(144.1)}]","[[1, 384, 1, 180, 320], [1, 384, 1, 180, 320], []]","['float', 'float', 'Scalar']","[[22118400, 57600, 57600, 320, 1], [22118400, 57600, 57600, 320, 1], []]","['', '', '1']",144.09798177083334,144.1298828125,0.14618893818543943,143.9384765625,144.2255859375,432.2939453125,3,880018
aten::mul,"(1, 96, 1, 720, 1280)","(96, 1, 1, 1)","('float', 'float', None)","(88473600, 921600, 88473600, 1280, 1)","(1, 1, 1, 1)",,0.0884736,675.0003662109375,0.12499993218319652,1.6493738963782216,1.6493738963782216,,1.6493738963782216,1.6493738963782216,0.2061716251920123,0.2061716251920123,,0.2061716251920123,0.2061716251920123,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(429.126), 'mean_duration_us': np.float64(429.126), 'median_duration_us': np.float64(429.126), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(429.126), 'max_duration_us': np.float64(429.126)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(429.13)}]","[[1, 96, 1, 720, 1280], [96, 1, 1, 1]]","['float', 'float']","[[88473600, 921600, 88473600, 1280, 1], [1, 1, 1, 1]]","['', '']",429.1259765625,429.1259765625,,429.1259765625,429.1259765625,429.1259765625,1,880494
