name,op category,process_name,process_label,thread_name,Input Dims,Input type,Input Strides,Concrete Inputs,ex_UID,operation_count,total_duration_us,mean_duration_us,std_duration_us,GFLOPS,Data Moved (MB),FLOPS/Byte,Compute Spec,TB/s_mean,TB/s_std,TFLOPS/s_mean,TFLOPS/s_std,Kernel Time (µs)_mean,Kernel Time (µs)_std,Kernel Time (µs)_sum,duration_us_median,duration_us_min,duration_us_max,TB/s_median,TB/s_min,TB/s_max,TFLOPS/s_median,TFLOPS/s_min,TFLOPS/s_max,Kernel Time (µs)_median,Kernel Time (µs)_min,Kernel Time (µs)_max,kernel_details_summary,trunc_kernel_details,perf_params,has_perf_model,Percentage (%),Cumulative Percentage (%)
aten::copy_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 16, 6, 1, 45, 2, 80, 2), (1, 16, 6, 1, 45, 2, 80, 2), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((1382400, 86400, 14400, 14400, 320, 160, 2, 1), (1382400, 1, 230400, 64, 5120, 32, 64, 16), ())","('', '', 'False')",86446,54,27429.597,507.95550000000003,2973.6976812481644,0.0013824,5.2734375,0.25,vector_bf16,0.502688709408361,0.007993895555888645,0.12567217735209024,0.0019984738889721613,11.002748842592593,0.17309795555034263,594.1484375,35.937,34.295,21786.502,0.5023341376863023,0.48404089587963756,0.5252119840460069,0.12558353442157558,0.12101022396990939,0.13130299601150172,11.0078125,10.5283203125,11.423828125,"[{'name': 'void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 54, 'total_duration_us': np.float64(594.1499999999997), 'mean_duration_us': np.float64(11.002777777777773), 'median_duration_us': np.float64(11.008), 'std_dev_duration_us': np.float64(0.17147083400269597), 'min_duration_us': np.float64(10.528), 'max_duration_us': np.float64(11.424)}]","[{'name': 'void at::native::elementwise_kernel<128, 4, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(11.0)}]","{'op_shape': (1, 16, 6, 1, 45, 2, 80, 2), 'dtype_in_out': ('c10::BFloat16', 'c10::BFloat16'), 'stride_input': (1382400, 86400, 14400, 14400, 320, 160, 2, 1), 'stride_output': (1382400, 1, 230400, 64, 5120, 32, 64, 16)}",True,0.0001061654507215475,99.9941777866466
aten::log,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((),)","('float',)","((),)","('',)",101261,312,6807.545,21.81905448717949,119.27514310689658,,,,,,,,,1.8503511868990385,0.2282733686366755,577.3095703125,7.9985,6.752,1555.448,,,,,,,1.8564453125,1.4404296875,2.591796875,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::log_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::log_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 7, 'count': 312, 'total_duration_us': np.float64(577.298), 'mean_duration_us': np.float64(1.8503141025641026), 'median_duration_us': np.float64(1.856), 'std_dev_duration_us': np.float64(0.2278956915156013), 'min_duration_us': np.float64(1.44), 'max_duration_us': np.float64(2.592)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::lo...', 'stream': 7, 'mean_duration_us': np.float64(1.85)}]",,False,0.00010315659668479642,99.99428094324328
aten::convolution,CONV_fwd,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 384, 180, 320), (192, 384, 3, 3), (192,), (), (), (), (), (), ())","('float', 'float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'ScalarList', 'Scalar')","((22118400, 57600, 320, 1), (3456, 9, 3, 1), (1,), (), (), (), (), (), ())","('', '', '', '[1, 1]', '[1, 1]', '[1, 1]', 'False', '[0, 0]', '1')",879912,1,47423.919,47423.919,,76.4411904,129.09375,564.7058823529412,matrix_fp32,0.23505701803456325,,132.73808077245926,,575.8798828125,,575.8798828125,47423.919,47423.919,47423.919,0.23505701803456325,0.23505701803456325,0.23505701803456325,132.73808077245926,132.73808077245926,132.73808077245926,575.8798828125,575.8798828125,575.8798828125,"[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(107.073), 'mean_duration_us': np.float64(107.073), 'median_duration_us': np.float64(107.073), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(107.073), 'max_duration_us': np.float64(107.073)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(8.704), 'mean_duration_us': np.float64(8.704), 'median_duration_us': np.float64(8.704), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(8.704), 'max_duration_us': np.float64(8.704)}, {'name': 'Memset (Device)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(1.216), 'mean_duration_us': np.float64(1.216), 'median_duration_us': np.float64(1.216), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(1.216), 'max_duration_us': np.float64(1.216)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x32_warpgroupsize1x1x1_g1_execute_segment_k_off_kernel__5x_cudnn', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(357.605), 'mean_duration_us': np.float64(357.605), 'median_duration_us': np.float64(357.605), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(357.605), 'max_duration_us': np.float64(357.605)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(44.704), 'mean_duration_us': np.float64(44.704), 'median_duration_us': np.float64(44.704), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(44.704), 'max_duration_us': np.float64(44.704)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(56.577), 'mean_duration_us': np.float64(56.577), 'median_duration_us': np.float64(56.577), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(56.577), 'max_duration_us': np.float64(56.577)}]","[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(107.07)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(8.7)}, {'name': 'Memset (Device)', 'stream': 7, 'mean_duration_us': np.float64(1.22)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_t...', 'stream': 7, 'mean_duration_us': np.float64(357.6)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(44.7)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(56.58)}]","{'convNd': 'conv2d', 'input_shape': (1, 384, 180, 320), 'filter_shape': (192, 384, 3, 3), 'dtype_input_weight': ('float', 'float'), 'input_stride': (22118400, 57600, 320, 1), 'weight_stride': (3456, 9, 3, 1), 'bias': False, 'stride': (1, 1), 'padding': (1, 1), 'dilation': (1, 1), 'transposed_conv': False, 'output_padding': (0, 0), 'groups': 1}",True,0.00010290113288442507,99.99438384437617
aten::add,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 192, 1, 360, 640), (1, 192, 1, 360, 640), ())","('float', 'float', 'Scalar')","((44236800, 230400, 230400, 640, 1), (44236800, 230400, 230400, 640, 1), ())","('', '', '1')",880381,2,17.054,8.527,0.06788225099390863,0.0442368,506.25,0.08333333333333333,vector_fp32,1.8527492021043073,0.004831468472890927,0.15439576684202563,0.00040262237274090406,286.5166015625,0.7471577512146919,573.033203125,8.527,8.479,8.575,1.8527492021043073,1.8493328379840372,1.8561655662245775,0.15439576684202563,0.15411106983200312,0.15468046385204814,286.5166015625,285.98828125,287.044921875,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(573.033), 'mean_duration_us': np.float64(286.5165), 'median_duration_us': np.float64(286.5165), 'std_dev_duration_us': np.float64(0.5285000000000082), 'min_duration_us': np.float64(285.988), 'max_duration_us': np.float64(287.045)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(286.52)}]","{'shape_in1': (1, 192, 1, 360, 640), 'shape_in2': (1, 192, 1, 360, 640), 'dtype_in1_in2_out': ('float', 'float', None), 'stride_input1': (44236800, 230400, 230400, 640, 1), 'stride_input2': (44236800, 230400, 230400, 640, 1), 'stride_output': None}",True,0.00010239247374639052,99.99448623684992
aten::add,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 96, 1, 720, 1280), (1, 96, 1, 720, 1280), ())","('float', 'float', 'Scalar')","((88473600, 921600, 921600, 1280, 1), (88473600, 921600, 88473600, 1280, 1), ())","('', '', '1')",880572,1,10.644,10.644,,0.0884736,1012.5,0.08333333333333333,vector_fp32,1.8669265376214093,,0.1555772114684508,,568.6796875,,568.6796875,10.644,10.644,10.644,1.8669265376214093,1.8669265376214093,1.8669265376214093,0.1555772114684508,0.1555772114684508,0.1555772114684508,568.6796875,568.6796875,568.6796875,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(568.68), 'mean_duration_us': np.float64(568.68), 'median_duration_us': np.float64(568.68), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(568.68), 'max_duration_us': np.float64(568.68)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(568.68)}]","{'shape_in1': (1, 96, 1, 720, 1280), 'shape_in2': (1, 96, 1, 720, 1280), 'dtype_in1_in2_out': ('float', 'float', None), 'stride_input1': (88473600, 921600, 921600, 1280, 1), 'stride_input2': (88473600, 921600, 88473600, 1280, 1), 'stride_output': None}",True,0.00010161456553460395,99.99458785141546
aten::mul,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 384, 1, 180, 320), (384, 1, 1, 1))","('float', 'float')","((22118400, 57600, 57600, 320, 1), (1, 1, 1, 1))","('', '')",879982,5,56.286,11.257200000000001,3.447145732341468,0.0221184,168.75146484375,0.12499891493997448,vector_fp32,1.5585656967253487,0.021346272038544632,0.19481902095333395,0.002668260842831589,113.55,1.545896494244278,567.75,9.672,8.892,17.182,1.5463006115719404,1.5394167204513016,1.5875820811158912,0.19328589861751153,0.19242541969686672,0.19844603751763296,114.43359375,111.4580078125,114.9453125,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(567.751), 'mean_duration_us': np.float64(113.55019999999999), 'median_duration_us': np.float64(114.434), 'std_dev_duration_us': np.float64(1.3826695049794082), 'min_duration_us': np.float64(111.458), 'max_duration_us': np.float64(114.945)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(113.55)}]","{'shape_in1': (1, 384, 1, 180, 320), 'shape_in2': (384, 1, 1, 1), 'dtype_in1_in2_out': ('float', 'float', None), 'stride_input1': (22118400, 57600, 57600, 320, 1), 'stride_input2': (1, 1, 1, 1), 'stride_output': None}",True,0.00010144844426550998,99.99468929985973
aten::div,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 384, 90, 160), (1, 384, 90, 160))","('float', 'float')","((5529600, 14400, 160, 1), (14400, 0, 160, 1))","('', '')",879490,24,8773.633,365.56804166666666,161.26756583944834,0.0055296,63.28125,0.08333333333333333,vector_fp32,2.8293442083632327,0.08920882463851831,0.2357786840302694,0.007434068719876512,23.474934895833332,0.7428311301791003,563.3984375,434.5725,10.967,442.544,2.8425587511949626,2.6720565024184983,2.983565680161588,0.23687989593291356,0.22267137520154157,0.248630473346799,23.34375,22.240234375,24.8330078125,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(563.399), 'mean_duration_us': np.float64(23.474958333333333), 'median_duration_us': np.float64(23.344), 'std_dev_duration_us': np.float64(0.7272035180038822), 'min_duration_us': np.float64(22.24), 'max_duration_us': np.float64(24.833)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(23.47)}]","{'shape_in1': (1, 384, 90, 160), 'shape_in2': (1, 384, 90, 160), 'dtype_in1_in2_out': ('float', 'float', None), 'stride_input1': (5529600, 14400, 160, 1), 'stride_input2': (14400, 0, 160, 1), 'stride_output': None}",True,0.00010067088504798619,99.99478997074478
aten::cat,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"(((1, 3, 37, 720, 1280), (1, 3, 4, 720, 1280)), ())","('TensorList', 'Scalar')","(((102297600, 34099200, 921600, 1280, 1), (11059200, 3686400, 921600, 1280, 1)), ())","('', '2')",899291,1,195.222,195.222,,,,,,,,,,553.7998046875,,553.7998046875,195.222,195.222,195.222,,,,,,,553.7998046875,553.7998046875,553.7998046875,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(496.807), 'mean_duration_us': np.float64(496.807), 'median_duration_us': np.float64(496.807), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(496.807), 'max_duration_us': np.float64(496.807)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(56.993), 'mean_duration_us': np.float64(56.993), 'median_duration_us': np.float64(56.993), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(56.993), 'max_duration_us': np.float64(56.993)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(496.81)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(56.99)}]",,False,9.895575274344371e-05,99.99488892649752
aten::linalg_vector_norm,reduce,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 192, 1, 360, 640), (), (), (), ())","('float', 'Scalar', 'ScalarList', 'Scalar', '')","((44236800, 230400, 230400, 640, 1), (), (), (), ())","('', '2.', '[1]', 'True', '')",880252,5,79.611,15.9222,5.250983641185714,,,,,,,,,110.5869140625,1.5925903589313504,552.9345703125,13.634,12.238,25.017,,,,,,,110.8173828125,108.9287109375,112.9296875,"[{'name': 'void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::NormTwoOps<float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::NormTwoOps<float, float, float>, unsigned int, float, 4, 4>)', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(552.9350000000001), 'mean_duration_us': np.float64(110.58700000000002), 'median_duration_us': np.float64(110.817), 'std_dev_duration_us': np.float64(1.4245446991933974), 'min_duration_us': np.float64(108.929), 'max_duration_us': np.float64(112.93)}]","[{'name': 'void at::native::reduce_kernel<128, 4, at::native::ReduceOp<floa...', 'stream': 7, 'mean_duration_us': np.float64(110.59)}]",,False,9.880114828502223e-05,99.9949877276458
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 384, 1, 180, 320), (1, 384, 1, 180, 320), ())","('float', 'float', 'Scalar')","((22118400, 57600, 57600, 320, 1), (22118400, 57600, 57600, 320, 1), ())","('', '', 'False')",879990,5,70.658,14.1316,3.7895311451418374,0.0221184,168.75,0.125,vector_fp32,1.6090426534741131,0.02114097459310708,0.20113033168426414,0.002642621824138385,109.9857421875,1.4516163203154784,549.9287109375,12.772,10.506,18.302,1.6172831304223645,1.581678562824072,1.6287241485316724,0.20216039130279556,0.197709820353009,0.20359051856645904,109.41015625,108.6416015625,111.873046875,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(549.929), 'mean_duration_us': np.float64(109.9858), 'median_duration_us': np.float64(109.41), 'std_dev_duration_us': np.float64(1.2982943271847127), 'min_duration_us': np.float64(108.642), 'max_duration_us': np.float64(111.873)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'mean_duration_us': np.float64(109.99)}]","{'op_shape': (1, 384, 1, 180, 320), 'dtype_in_out': ('float', 'float'), 'stride_input': (22118400, 57600, 57600, 320, 1), 'stride_output': (22118400, 57600, 57600, 320, 1)}",True,9.826404611456928e-05,99.99508599169192
aten::sub,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((), (), ())","('float', 'float', 'Scalar')","((), (), ())","('', '', '1')",101264,309,3009.259,9.738702265372169,10.091904385142508,,,,,,,,,1.6955400485436893,0.17327013085030582,523.921875,7.61,6.895,175.199,,,,,,,1.697265625,1.3427734375,2.2080078125,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)', 'stream': 7, 'count': 309, 'total_duration_us': np.float64(523.9319999999999), 'mean_duration_us': np.float64(1.6955728155339802), 'median_duration_us': np.float64(1.697), 'std_dev_duration_us': np.float64(0.1729777995337985), 'min_duration_us': np.float64(1.343), 'max_duration_us': np.float64(2.208)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(1.7)}]",,False,9.361701300822367e-05,99.99517960870493
aten::div,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 384, 1, 180, 320), (1, 384, 1, 180, 320))","('float', 'float')","((22118400, 57600, 57600, 320, 1), (57600, 0, 57600, 320, 1))","('', '')",879980,5,59.768,11.9536,2.417102459557725,0.0221184,253.125,0.08333333333333333,vector_fp32,2.5758730880293745,0.004951044748932396,0.21465609066911462,0.0004125870624110325,103.04140625,0.1982693658247792,515.20703125,10.859,9.316,14.7,2.5790527897973123,2.568693581831413,2.5798851371618414,0.21492106581644274,0.2140577984859511,0.21499042809682015,102.9140625,102.880859375,103.3291015625,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(515.207), 'mean_duration_us': np.float64(103.0414), 'median_duration_us': np.float64(102.914), 'std_dev_duration_us': np.float64(0.17730493506949807), 'min_duration_us': np.float64(102.881), 'max_duration_us': np.float64(103.329)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(103.04)}]","{'shape_in1': (1, 384, 1, 180, 320), 'shape_in2': (1, 384, 1, 180, 320), 'dtype_in1_in2_out': ('float', 'float', None), 'stride_input1': (22118400, 57600, 57600, 320, 1), 'stride_input2': (57600, 0, 57600, 320, 1), 'stride_output': None}",True,9.205980060759927e-05,99.99527166850554
aten::mul,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((), (1, 16, 6, 90, 160))","('float', 'c10::BFloat16')","((), (1382400, 86400, 14400, 160, 1))","('', '')",101250,52,68188.23599999999,1311.3122307692306,7974.9780205258785,0.0013824,7.910160064697266,0.16666658629119102,vector_fp32,0.839879754984864,0.017713959922295647,0.13997989165840924,0.002952325229947989,9.880108173076923,0.21308505953659734,513.765625,22.095,9.617,56964.596,0.8388612045432099,0.7714323066303361,0.8726466347477654,0.13981013333333334,0.12857198910081744,0.1454410356519059,9.8876953125,9.5048828125,10.751953125,"[{'name': 'void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 52, 'total_duration_us': np.float64(513.769), 'mean_duration_us': np.float64(9.880173076923077), 'median_duration_us': np.float64(9.888), 'std_dev_duration_us': np.float64(0.2109943237619519), 'min_duration_us': np.float64(9.505), 'max_duration_us': np.float64(10.752)}]","[{'name': 'void at::native::elementwise_kernel<128, 4, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(9.88)}]","{'shape_in1': (), 'shape_in2': (1, 16, 6, 90, 160), 'dtype_in1_in2_out': ('float', 'c10::BFloat16', None), 'stride_input1': (), 'stride_input2': (1382400, 86400, 14400, 160, 1), 'stride_output': None}",True,9.180224284165108e-05,99.99536347074837
aten::silu,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 384, 1, 180, 320),)","('float',)","((22118400, 57600, 57600, 320, 1),)","('',)",879984,5,50.865,10.173,1.4842184812216832,,,,,,,,,101.4671875,1.1457406070065348,507.3359375,9.891,8.709,11.852,,,,,,,101.9208984375,100.06640625,102.6904296875,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(507.33500000000004), 'mean_duration_us': np.float64(101.46700000000001), 'median_duration_us': np.float64(101.921), 'std_dev_duration_us': np.float64(1.0248447687332947), 'min_duration_us': np.float64(100.066), 'max_duration_us': np.float64(102.69)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(a...', 'stream': 7, 'mean_duration_us': np.float64(101.47)}]",,False,9.065335372850553e-05,99.9954541241021
